"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,"Visitas ao perfil",Respostas,Navegação,Seguimentos,"Cliques no link","Toques em figurinhas"
18090762589827824,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Les dejo un Spoiler 😉😮‍💨 ¡Todos los productos son originales! Es hasta agotar Stock, aprovechaa",12,"01/23/2026 11:01",https://www.instagram.com/stories/megaelectronicosparaguay/3816605780158291016,"Story do Instagram",,Total,1558,1347,8,0,9,1,1421,,,
18325780042169094,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/23/2026 10:37",https://www.instagram.com/stories/megaelectronicosparaguay/3816593654777709334,"Story do Instagram",,Total,1594,1385,7,0,1,0,1502,,72,
18403282684121961,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Las chicas al enterarse que Mega Beauty volvió 😍",9,"01/23/2026 10:25",https://www.instagram.com/stories/megaelectronicosparaguay/3816587660370728644,"Story do Instagram",,Total,1566,1408,13,0,6,0,1343,,,
17899119024225635,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,28,"01/23/2026 09:26",https://www.instagram.com/stories/megaelectronicosparaguay/3816557989905622917,"Story do Instagram",,Total,1558,1388,8,1,2,1,1436,,,
18100308916888104,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,22,"01/23/2026 05:46",https://www.instagram.com/stories/megaelectronicosparaguay/3816447475884008420,"Story do Instagram",,Total,1386,1232,7,0,5,0,1335,,14,
17911286811290578,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 1.924.000",15,"01/23/2026 05:44",https://www.instagram.com/stories/megaelectronicosparaguay/3816446223791982759,"Story do Instagram",,Total,1405,1277,7,0,2,0,1348,,9,
17870862612520784,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 2.906.000 Celular Blackview BL900 de 512GB OBS: Valor sujeto a alteración",25,"01/23/2026 05:41",https://www.instagram.com/stories/megaelectronicosparaguay/3816445467223409952,"Story do Instagram",,Total,1416,1302,5,0,1,0,1358,,,
18049801580700636,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Blackview BL8800 Pro",11,"01/23/2026 05:38",https://www.instagram.com/stories/megaelectronicosparaguay/3816443507602681769,"Story do Instagram",,Total,1442,1318,5,0,5,0,1337,,,
18345352603230247,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 2.448.000 Blackview BL8800 Pro de 128GB OBS: Valor sujeto a alteración",17,"01/23/2026 05:35",https://www.instagram.com/stories/megaelectronicosparaguay/3816441591661367368,"Story do Instagram",,Total,1483,1342,6,0,1,0,1412,,,
18036839525743169,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 1.711.000 Celular Blackview BV8200 OBS: Valor sujeto a alteración",17,"01/23/2026 05:32",https://www.instagram.com/stories/megaelectronicosparaguay/3816440368434547347,"Story do Instagram",,Total,1553,1364,5,0,3,0,1447,,,
18550443892046286,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/23/2026 05:29",https://www.instagram.com/stories/megaelectronicosparaguay/3816438868996009374,"Story do Instagram",,Total,1573,1400,6,0,7,0,1531,,,
18160474078406723,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¿Cuando les digo la palabra resistente que marca les viene a la mente?  Holaaa Vota en la siguiente historia 👉🏻",25,"01/23/2026 05:27",https://www.instagram.com/stories/megaelectronicosparaguay/3816437912115904396,"Story do Instagram",,Total,1764,1593,7,0,16,0,1619,2,,
18171459457377917,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","🏖️ ☀️",19,"01/22/2026 07:08",https://www.instagram.com/stories/megaelectronicosparaguay/3815763635100201910,"Story do Instagram",,Total,1429,1214,7,0,11,2,1360,,32,
18194339560337517,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Compra tus productos favoritos en nuestro sitio web y fináncialo en hasta 24 cuotas sin intereses con nuestros bancos adheridos",9,"01/22/2026 07:01",https://www.instagram.com/stories/megaelectronicosparaguay/3815760499035895291,"Story do Instagram",,Total,1486,1277,6,1,1,0,1408,,33,
17870764335515252,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Speaker Audisat X300 boombox  GS. 942.000 OBS: Valor sujeto a alteración",22,"01/22/2026 06:51",https://www.instagram.com/stories/megaelectronicosparaguay/3815755488511954935,"Story do Instagram",,Total,1471,1312,7,1,5,0,1414,,,
17987690318766902,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,16,"01/22/2026 06:47",https://www.instagram.com/stories/megaelectronicosparaguay/3815753486537106227,"Story do Instagram",,Total,1490,1343,4,0,4,0,1453,,,
18065097881246668,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","OBS: Valor sujeto a alteración  GS. 2.186.000 Notebook Audisat X100 de 256GB",18,"01/22/2026 06:46",https://www.instagram.com/stories/megaelectronicosparaguay/3815752534807592482,"Story do Instagram",,Total,1551,1368,4,1,1,0,1472,,,
18139471417472608,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 41.000 Auriculares Inalámbricos Audisat X1 Pro  OBS: Valor sujeto a alteración",13,"01/22/2026 06:43",https://www.instagram.com/stories/megaelectronicosparaguay/3815751047155062764,"Story do Instagram",,Total,1605,1412,6,0,2,0,1482,,,
17849451213654136,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,43,"01/22/2026 06:39",https://www.instagram.com/stories/megaelectronicosparaguay/3815749393961748118,"Story do Instagram",,Total,1652,1468,5,0,1,0,1581,,6,
18201853753332221,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Hoy por el sector de Audisat  Holaaa",15,"01/22/2026 06:34",https://www.instagram.com/stories/megaelectronicosparaguay/3815746500923793972,"Story do Instagram",,Total,1924,1695,5,0,12,0,1704,2,,
17856863703545129,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","☀️ 🌊 🏝️ 🌊 ☀️",26,"01/21/2026 05:08",https://www.instagram.com/stories/megaelectronicosparaguay/3814978894151296979,"Story do Instagram",,Total,1581,1353,9,0,12,2,1500,,52,
18100537186855372,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,22,"01/21/2026 05:02",https://www.instagram.com/stories/megaelectronicosparaguay/3814975396412183920,"Story do Instagram",,Total,1594,1404,8,1,5,0,1521,,,
18323033017222592,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¡Vayan a verlo!😮‍💨",15,"01/21/2026 04:58",https://www.instagram.com/stories/megaelectronicosparaguay/3814973684154645214,"Story do Instagram",,Total,1636,1444,10,0,,0,1521,1,,
17988669071762357,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 2.536.000 Infinix GT 30 pro de 256GB  OBS: Valor sujeto a alteración",23,"01/21/2026 04:57",https://www.instagram.com/stories/megaelectronicosparaguay/3814973130330385963,"Story do Instagram",,Total,1679,1460,9,0,5,0,1595,,,
18049934549651300,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Dos gotitas de agua realizando sus compritas del mes 😍",11,"01/21/2026 04:54",https://www.instagram.com/stories/megaelectronicosparaguay/3814971520992709981,"Story do Instagram",,Total,1702,1474,11,3,3,0,1575,,,
17848910907629703,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 1.617.000 Infinix Hot 60pro+ de 256GB OBS: Valor sujeto a alteración",15,"01/21/2026 04:51",https://www.instagram.com/stories/megaelectronicosparaguay/3814969868436928246,"Story do Instagram",,Total,1723,1516,10,1,3,0,1618,,,
18170802757377158,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 748.000 Infinix Hot 50i de 256GB  OBS: Valor sujeto a alteración",14,"01/21/2026 04:48",https://www.instagram.com/stories/megaelectronicosparaguay/3814968483729440309,"Story do Instagram",,Total,1802,1562,8,0,,0,1637,,,
17901689397202509,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 610.000 Infinix Smart10 de 64GB  OBS: Valor sujeto a alteración",12,"01/21/2026 04:45",https://www.instagram.com/stories/megaelectronicosparaguay/3814967187798537950,"Story do Instagram",,Total,1927,1632,10,1,5,0,1704,,,
17914303008271185,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","A gente virou meme 🤣🇧🇷🇵🇾 @megaeletronicosoficialpy",24,"01/21/2026 04:41",https://www.instagram.com/stories/megaelectronicosparaguay/3814965302945436909,"Story do Instagram",,Total,2183,1902,13,0,8,0,1876,2,,
17979094067953019,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,20,"01/20/2026 05:28",https://www.instagram.com/stories/megaelectronicosparaguay/3814263968751427694,"Story do Instagram",,Total,1649,1443,7,1,10,0,1570,2,75,
18116664853608295,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Collar con GPS Garmin T 5X  GS. 2.316.000 OBS: Valor sujeto a alteración",15,"01/20/2026 05:25",https://www.instagram.com/stories/megaelectronicosparaguay/3814262510157101630,"Story do Instagram",,Total,1630,1496,8,0,1,0,1554,,,
18066114074217156,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 2.543.000 OBS: Valor sujeto a alteración  Garmin GPSMAP 65 de 2.6”",16,"01/20/2026 05:22",https://www.instagram.com/stories/megaelectronicosparaguay/3814261142931419910,"Story do Instagram",,Total,1642,1511,7,0,,0,1583,1,,
18055884224379786,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Cronógrafo Garmin Xero C1  Pro GS. 4.868.000 OBS: Valor sujeto a alteración",12,"01/20/2026 05:20",https://www.instagram.com/stories/megaelectronicosparaguay/3814259810661074223,"Story do Instagram",,Total,1681,1554,8,0,1,0,1612,,,
17873715852493930,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Garmin Vivoactive 5 GS. 1.991.000 OBS: Valor sujeto a alteración",9,"01/20/2026 05:17",https://www.instagram.com/stories/megaelectronicosparaguay/3814258478172639998,"Story do Instagram",,Total,1745,1597,8,0,1,0,1645,,,
18057619826338739,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Garmin Forerunner 965 GS. 4.348.000 OBS: Valor sujeto a alteración",12,"01/20/2026 05:08",https://www.instagram.com/stories/megaelectronicosparaguay/3814253914711155016,"Story do Instagram",,Total,1803,1630,9,2,3,1,1700,,,
17958636795045679,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Reloj Garmin Fenix 8  GS. 8.248.000 OBS: Valor sujeto a alteración",24,"01/20/2026 05:05",https://www.instagram.com/stories/megaelectronicosparaguay/3814252281205901201,"Story do Instagram",,Total,1890,1699,7,1,10,0,1761,1,,
18103237675702717,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,43,"01/14/2026 04:07",https://www.instagram.com/stories/megaelectronicosparaguay/3809874780241316015,"Story do Instagram",,Total,2284,2032,11,0,2,0,3055,,13,
17906571723335919,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","•Hoy por el sector de Audisat• @leticia_castelhone 
@araa_garcia ¡Buen día gente linda!",9,"01/14/2026 03:52",https://www.instagram.com/stories/megaelectronicosparaguay/3809867008405721446,"Story do Instagram",,Total,3767,2984,15,2,10,2,3259,3,,
18055145468383145,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/19/2026 05:43",https://www.instagram.com/stories/megaelectronicosparaguay/3813546512391101408,"Story do Instagram",,Total,1343,1170,4,0,9,0,1298,,,
17849637552626221,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/19/2026 05:43",https://www.instagram.com/stories/megaelectronicosparaguay/3813546423606089733,"Story do Instagram",,Total,1376,1215,4,1,3,0,1341,,,
17986449413936319,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/19/2026 05:42",https://www.instagram.com/stories/megaelectronicosparaguay/3813546294882899313,"Story do Instagram",,Total,1406,1238,6,0,2,0,1368,1,,
17873226816487853,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/19/2026 05:42",https://www.instagram.com/stories/megaelectronicosparaguay/3813546187584221946,"Story do Instagram",,Total,1422,1286,5,0,2,1,1361,,,
18188884921350424,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","☀️ 🌊 🏖️ ☀️ 😎",13,"01/19/2026 04:41",https://www.instagram.com/stories/megaelectronicosparaguay/3813515534335494576,"Story do Instagram",,Total,1407,1282,6,0,3,0,1336,,30,
18076284440360529,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,15,"01/19/2026 04:20",https://www.instagram.com/stories/megaelectronicosparaguay/3813504801489058343,"Story do Instagram",,Total,1394,1295,4,0,1,0,1345,,6,
18014463425816651,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,15,"01/19/2026 04:17",https://www.instagram.com/stories/megaelectronicosparaguay/3813503751268897071,"Story do Instagram",,Total,1435,1330,4,0,3,0,1362,1,,
17898301713369707,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,11,"01/19/2026 04:09",https://www.instagram.com/stories/megaelectronicosparaguay/3813499224935427615,"Story do Instagram",,Total,1471,1351,5,0,2,0,1376,,,
18119157658570407,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,15,"01/19/2026 04:06",https://www.instagram.com/stories/megaelectronicosparaguay/3813497800491031096,"Story do Instagram",,Total,1506,1387,8,0,,0,1405,,,
18080746598228627,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,14,"01/19/2026 04:02",https://www.instagram.com/stories/megaelectronicosparaguay/3813495618798667697,"Story do Instagram",,Total,1592,1450,6,0,11,0,1477,,,
18073266368105006,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Cuando viajan, ¿dejan la casa sola? Hablemos de un asunto serio  Si es así, les tengo una solución",28,"01/19/2026 04:00",https://www.instagram.com/stories/megaelectronicosparaguay/3813495054345994838,"Story do Instagram",,Total,1816,1591,13,1,22,1,1667,,,
18160741918406553,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,38,"01/18/2026 09:59",https://www.instagram.com/stories/megaelectronicosparaguay/3812950877309323620,"Story do Instagram",,Total,2013,1666,6,1,9,1,1919,,,
18077438033521460,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,27,"01/18/2026 09:59",https://www.instagram.com/stories/megaelectronicosparaguay/3812950805704185607,"Story do Instagram",,Total,2016,1723,6,0,7,0,1928,,,
17919242028248959,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,50,"01/18/2026 09:59",https://www.instagram.com/stories/megaelectronicosparaguay/3812950674036573216,"Story do Instagram",,Total,2024,1763,1,0,3,0,1969,1,,
17856270657553082,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/18/2026 09:58",https://www.instagram.com/stories/megaelectronicosparaguay/3812950484043016798,"Story do Instagram",,Total,2125,1813,1,0,7,0,2040,,45,
18007803296677220,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/18/2026 09:14",https://www.instagram.com/stories/megaelectronicosparaguay/3812927881659557430,"Story do Instagram",,Total,2254,1933,2,0,5,0,2168,1,,
17959528980021247,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/18/2026 09:13",https://www.instagram.com/stories/megaelectronicosparaguay/3812927835186724445,"Story do Instagram",,Total,2385,2019,2,0,1,0,2301,,,
18055167242376216,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/18/2026 09:13",https://www.instagram.com/stories/megaelectronicosparaguay/3812927803393865049,"Story do Instagram",,Total,2548,2110,3,0,3,1,2423,,,
18172423861376984,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/18/2026 09:13",https://www.instagram.com/stories/megaelectronicosparaguay/3812927729381180110,"Story do Instagram",,Total,2889,2401,6,0,14,0,2634,1,,
17842377066675838,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Buena música, chopp y realizar tus compras del mes 😮‍💨🎶 @marcoseallan",21,"01/17/2026 06:23",https://www.instagram.com/stories/megaelectronicosparaguay/3812117341924284637,"Story do Instagram",,Total,2007,1796,9,1,10,0,1782,1,,
18072771782104828,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","En minutos comienza el show de Marcos y Alan 🎶💙",12,"01/17/2026 05:50",https://www.instagram.com/stories/megaelectronicosparaguay/3812100614293329165,"Story do Instagram",,Total,1829,1700,4,0,7,0,1629,,,
18020437904798647,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,34,"01/17/2026 05:13",https://www.instagram.com/stories/megaelectronicosparaguay/3812082128821197559,"Story do Instagram",,Total,1752,1593,8,0,4,0,1674,1,10,
18069489380153064,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",@megaeletronicosoficialpy,12,"01/17/2026 05:05",https://www.instagram.com/stories/megaelectronicosparaguay/3812078051076885033,"Story do Instagram",,Total,7147,6283,7,1,2,0,1619,,,
18198028261330469,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,13,"01/17/2026 04:46",https://www.instagram.com/stories/megaelectronicosparaguay/3812068607735680412,"Story do Instagram",,Total,1792,1647,6,0,2,0,1634,,,
18114166927545483,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,22,"01/17/2026 04:39",https://www.instagram.com/stories/megaelectronicosparaguay/3812066864331272579,"Story do Instagram",,Total,1756,1584,6,2,3,0,1657,1,31,
