"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,"Visitas ao perfil",Respostas,Navegação,"Toques em figurinhas","Cliques no link",Likes
17904441342293235,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/21/2025 03:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3770721860754465481,"Story do Instagram",,Total,13367,10571,16,5,2,7,2,12573,8
18146251699433087,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/21/2025 03:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3770721785969982744,"Story do Instagram",,Total,13422,10693,10,2,,6,1,11687,7
18073923149251596,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/21/2025 03:37",https://www.instagram.com/stories/megaeletronicosoficialpy/3770721703350575555,"Story do Instagram",,Total,15273,10977,7,8,1,16,0,14353,12
17887900461260139,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/21/2025 03:35",https://www.instagram.com/stories/megaeletronicosoficialpy/3770720440990947004,"Story do Instagram",,Total,16647,11115,14,87,1,14,8,15356,
17923719921178409,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/21/2025 03:35",https://www.instagram.com/stories/megaeletronicosoficialpy/3770720443130018225,"Story do Instagram",,Total,17890,13056,10,34,,13,2,14236,
17908378686258496,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","A Beatriz vem de São Paulo até aqui na mega",14,"11/21/2025 03:01",https://www.instagram.com/stories/megaeletronicosoficialpy/3770703596917737181,"Story do Instagram",,Total,13819,11275,22,8,,26,2,12266,
18329548279215205,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Dia 2  HACK FRIDAY",11,"11/21/2025 02:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3770677476470129804,"Story do Instagram",,Total,20897,15345,19,13,1,110,2,12470,
18424803031116024,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Segundo dia aqui na Hack Friday",20,"11/21/2025 01:33",https://www.instagram.com/stories/megaeletronicosoficialpy/3770659298306269876,"Story do Instagram",,Total,14579,11643,23,17,3,72,3,13258,
18073765403340171,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 16:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3770395800426544386,"Story do Instagram",,Total,14047,11172,19,16,1,45,2,13630,23
18543473854013009,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 16:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3770395649993652403,"Story do Instagram",,Total,13970,11397,18,9,1,15,0,13546,8
17896394391205255,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,13,"11/20/2025 16:14",https://www.instagram.com/stories/megaeletronicosoficialpy/3770377814798359504,"Story do Instagram",,Total,21405,15927,17,5,,20,2,13392,
17871897102463051,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Degustações pelas mãos da marca Quanta  @megaelectronicosparaguay  @quanta.cd",18,"11/20/2025 16:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3770375799787614731,"Story do Instagram",,Total,22243,16588,19,10,6,41,1,13892,
18044274056483662,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Dale Galo",31,"11/20/2025 11:17",https://www.instagram.com/stories/megaeletronicosoficialpy/3770228219267067717,"Story do Instagram",,Total,23499,17612,33,21,2,49,7,15458,
18098421148770190,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Dançou-ganhou teve por aqui também 😍🌊",21,"11/20/2025 10:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3770217006634217711,"Story do Instagram",,Total,46623,34367,24,19,1,28,2,15550,
17925542490175087,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,33,"11/20/2025 09:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3770186855670215495,"Story do Instagram",,Total,17973,13409,36,25,2,35,3,17028,
18048815231417898,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","@fernandahmonteiroo  A Fernanda foi 1 das sortudas que conseguiu garantir sua bombox da Aiwa por apenas U$ 89,90 😍",19,"11/20/2025 07:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3770123291706077008,"Story do Instagram",,Total,18254,13876,32,27,2,52,3,16033,152
18549300835025322,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Estão animados para as promoções !!",23,"11/20/2025 07:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3770111200232289349,"Story do Instagram",,Total,16917,14361,26,15,,24,2,15811,
17978222606785503,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Tem muitas oferta relámpagos ainda hoje 🔥 🔥 🎉",18,"11/20/2025 07:22",https://www.instagram.com/stories/megaeletronicosoficialpy/3770109895317252388,"Story do Instagram",,Total,17138,14377,22,11,2,7,2,16424,
17889753714379936,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","A loja está uma LOUCURA! 🤯 Só na Mega você encontra produtos bons e MUUUUITO barato 🔥",29,"11/20/2025 07:04",https://www.instagram.com/stories/megaeletronicosoficialpy/3770101146267507087,"Story do Instagram",,Total,25993,19790,23,27,3,44,3,17146,
18365125135081496,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 05:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3770048322087252705,"Story do Instagram",,Total,18166,15363,25,11,5,27,0,17573,4
18120536308549643,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 05:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3770047984496136023,"Story do Instagram",,Total,18279,15466,25,40,,3,0,16065,13
18070338383578889,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 05:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3770047868674623329,"Story do Instagram",,Total,18357,15664,28,8,2,19,0,16359,12
17925143559038248,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",@megaelectronicosparaguay,24,"11/20/2025 05:18",https://www.instagram.com/stories/megaeletronicosoficialpy/3770047640194086289,"Story do Instagram",,Total,18582,15837,36,15,2,16,2,18044,
18097999150771717,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 04:18",https://www.instagram.com/stories/megaeletronicosoficialpy/3770017131179123267,"Story do Instagram",,Total,18889,15852,33,26,,20,0,18160,12
18088084606784456,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",@megaelectronicosparaguay,11,"11/20/2025 04:17",https://www.instagram.com/stories/megaeletronicosoficialpy/3770017068650428501,"Story do Instagram",,Total,28040,21115,20,9,,19,0,17550,
17876056218354403,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O movimento não para por aqui! 🔥",16,"11/20/2025 04:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3770011797886676161,"Story do Instagram",,Total,19346,15849,24,23,1,16,0,18352,
18074843881986225,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 04:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3770009400120557459,"Story do Instagram",,Total,20944,15878,21,2,,25,1,18863,16
17884508811283500,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 03:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3769996200259986374,"Story do Instagram",,Total,21447,16162,42,215,3,27,11,17569,48
18051515603348403,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 03:35",https://www.instagram.com/stories/megaeletronicosoficialpy/3769995912371367159,"Story do Instagram",,Total,19554,16308,27,5,4,25,1,17841,23
18085551091962686,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 03:35",https://www.instagram.com/stories/megaeletronicosoficialpy/3769995765394567906,"Story do Instagram",,Total,19080,16063,26,55,2,9,0,18432,6
18061179935532591,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","A disputa de dança mais animada do ano! 🔥",27,"11/20/2025 03:27",https://www.instagram.com/stories/megaeletronicosoficialpy/3769991499720229734,"Story do Instagram",,Total,19735,16589,27,51,1,29,0,18853,
18143097793451628,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 03:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3769989988319615943,"Story do Instagram",,Total,19929,16735,25,14,1,12,0,18877,17
18059887619246768,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 03:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3769979300964559657,"Story do Instagram",,Total,20420,17065,29,4,1,34,2,19920,11
17929183035139798,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 02:58",https://www.instagram.com/stories/megaeletronicosoficialpy/3769976824278356537,"Story do Instagram",,Total,21005,17338,35,15,,25,3,20340,26
17936221532983398,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Chopp gelado para animar suas compras! 🍻✨ @megaelectronicosparaguay",13,"11/20/2025 02:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3769970661268752605,"Story do Instagram",,Total,30350,22279,21,108,,15,0,19596,
18099608683691844,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Por aquí já estão esperando pelo dia de amanhã",56,"11/20/2025 02:37",https://www.instagram.com/stories/megaeletronicosoficialpy/3769966869164936176,"Story do Instagram",,Total,22363,17483,22,40,1,68,5,21573,
17986816115872662,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 02:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3769959780547902493,"Story do Instagram",,Total,22878,17558,31,141,1,37,4,19542,46
18070776656353953,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Voucher para os nossos clientes! 🎭 @megaelectronicosparaguay",8,"11/20/2025 01:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3769947271438924454,"Story do Instagram",,Total,21734,17740,21,20,,29,1,18416,
18063175961179035,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,12,"11/20/2025 01:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3769941980886245210,"Story do Instagram",,Total,23701,19516,28,30,1,35,3,20070,
18512756797069924,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Dia 1  Começou a Hack friday  @megaelectronicosparaguay 🔥 🔥",32,"11/20/2025 01:41",https://www.instagram.com/stories/megaeletronicosoficialpy/3769938462368516611,"Story do Instagram",,Total,32167,23858,38,33,,25,2,21274,
18078983512906334,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/20/2025 01:27",https://www.instagram.com/stories/megaeletronicosoficialpy/3769931508531202979,"Story do Instagram",,Total,23171,18203,39,41,3,44,1,22260,46
17856131157560996,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",@mondialpy,12,"11/19/2025 18:06",https://www.instagram.com/stories/megaeletronicosoficialpy/3769709563713748524,"Story do Instagram",,Total,23656,18217,18,7,1,127,4,22206,55
18188051131340610,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Degustación de esfiha de la mano de
@mondialpy",15,"11/19/2025 18:06",https://www.instagram.com/stories/megaeletronicosoficialpy/3769709254492874376,"Story do Instagram",,Total,23449,18388,23,13,4,21,0,22228,41
17967593606830559,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Meia Noite em pessoal fiquem ligados 🕢",29,"11/19/2025 17:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3769706601738143915,"Story do Instagram",,Total,23860,18612,17,50,3,29,3,22901,
18098232970749117,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","1 vez da Carla e ela já escolheu a loja certa! 🤭😍",36,"11/19/2025 17:33",https://www.instagram.com/stories/megaeletronicosoficialpy/3769692584365816866,"Story do Instagram",,Total,24196,18588,29,18,3,36,1,23070,
18086621185977556,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Rodrigo e João Paulo, são os guerreiros do Sul que vieram aproveitar as promoções! 😮‍💨🔥",29,"11/19/2025 17:26",https://www.instagram.com/stories/megaeletronicosoficialpy/3769691543465404339,"Story do Instagram",,Total,24842,19165,35,47,4,35,2,22814,
17890346448245878,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","@guiadafronteira @guiadecomprasparaguai @lauc.lavall @megaelectronicosparaguay @explorandoafronteira  Pessoal já está ansioso por aqui! 🤩🤩",11,"11/19/2025 16:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3769667510850086804,"Story do Instagram",,Total,56653,37303,26,136,7,47,2,23216,
18051205598362552,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,33,"11/19/2025 14:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3769595727065502832,"Story do Instagram",,Total,28555,19508,91,88,7,110,13,26361,
17863362213517636,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","A expectativa do pessoal está incrível 🎭 🎉",36,"11/19/2025 12:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3769547847038492361,"Story do Instagram",,Total,30234,19573,63,331,8,95,3,27108,
18245511391291795,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/19/2025 10:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3769476473481705665,"Story do Instagram",,Total,34009,19121,14,108,7,54,5,31220,
18079888721516777,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/19/2025 10:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3769476406045677553,"Story do Instagram",,Total,36284,20622,33,372,9,41,30,30565,
17930828538131859,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/19/2025 10:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3769476407404654841,"Story do Instagram",,Total,32263,19422,15,94,1,23,8,30109,
18066887435524683,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,10,"11/18/2025 05:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3768608100719888820,"Story do Instagram",,Total,22289,15442,34,80,3,25,9,14661,
17851851957589001,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bora responder comigo essas caixinhas! Não percam 👉🏻",5,"11/18/2025 05:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3768605295888142339,"Story do Instagram",,Total,22382,15965,35,3,9,47,3,14987,
18083142713005663,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/19/2025 10:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3769476397220862876,"Story do Instagram",,Total,37535,21349,16,185,3,11,4,31846,
18075655828980787,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/19/2025 10:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3769476397464122550,"Story do Instagram",,Total,38234,21343,21,144,1,21,7,32523,
17849063979566585,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/19/2025 10:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3769476397019556059,"Story do Instagram",,Total,38498,21481,33,366,7,25,7,33105,
17951532129029312,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/19/2025 10:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3769476392137330711,"Story do Instagram",,Total,38947,21563,38,375,9,36,8,33245,
18087854653768182,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/19/2025 10:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3769476403965310149,"Story do Instagram",,Total,39487,21809,21,54,2,27,2,34457,
18109163212621677,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/19/2025 10:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3769476392800059192,"Story do Instagram",,Total,38196,22483,45,307,8,63,7,30943,
17863554168516864,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Dias da Hack Friday",10,"11/19/2025 05:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3769332764354111733,"Story do Instagram",,Total,25218,17430,16,8,4,37,6,23514,
18396239278123585,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Onde ficamos localizamos !",12,"11/19/2025 05:33",https://www.instagram.com/stories/megaeletronicosoficialpy/3769330471688939933,"Story do Instagram",,Total,24216,17627,17,6,3,15,6,22562,
18079449470157311,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Como podem fazer os pagamentos!!",7,"11/19/2025 05:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3769325849632915709,"Story do Instagram",,Total,24310,17646,18,13,,16,15,21587,
