"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,"Visitas ao perfil",Respostas,Navegação,Seguimentos,"Toques em figurinhas","Cliques no link"
18287851789287376,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Vem curtir um sábado incrível na Mega! Esperamos vocês! 🔥 🔥",27,"10/11/2025 06:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3741069986136939485,"Story do Instagram",,Total,5481,4211,27,1,13,1,3734,1,,
18091931098849486,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Smart TV LED 32"" Audisat 
HD Android TV Wi-Fi com Conversor Digital  U$ 85.00",8,"10/11/2025 05:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3741046769347311786,"Story do Instagram",,Total,3978,3173,19,3,14,2,3530,1,,
17850312417566766,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X10 20 watts  U$ 15.90",10,"10/11/2025 05:46",https://www.instagram.com/stories/megaeletronicosoficialpy/3741040300212162283,"Story do Instagram",,Total,3945,3164,17,2,8,1,3725,1,,
18089974357847411,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Audisat X1 Pro com ENC U$ 4.99",12,"10/11/2025 05:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3741038965324614970,"Story do Instagram",,Total,4049,3299,19,1,1,2,3738,,,
18023152934572736,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/11/2025 04:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3741006391948736459,"Story do Instagram",,Total,3951,3221,14,0,12,1,3870,,,
17995350530837470,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/11/2025 04:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3741006077937915470,"Story do Instagram",,Total,4066,3250,15,0,1,1,3988,,,
18330284104228109,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/11/2025 04:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3741006063224330797,"Story do Instagram",,Total,4112,3294,14,3,3,1,4019,,,
18326750551230912,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/11/2025 04:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3741006062259665964,"Story do Instagram",,Total,4174,3309,13,1,8,0,4105,,,
18058963445635258,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/11/2025 04:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3741006062939081297,"Story do Instagram",,Total,4279,3345,12,1,1,0,4214,,,
18077694016892075,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/11/2025 04:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3741006062251230975,"Story do Instagram",,Total,4393,3376,15,0,10,0,4315,,,
18086695039905943,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/11/2025 04:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3741006062779759478,"Story do Instagram",,Total,4672,3439,17,3,4,0,4587,1,,
18122217697444595,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,15,"10/11/2025 04:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3741001715039718859,"Story do Instagram",,Total,4699,3482,44,3,25,7,4586,,,
18368634487155414,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Live do sorteio às 13:00h
Fiquem atentos às nossas redes ⚠️ ⚠️",18,"10/11/2025 04:28",https://www.instagram.com/stories/megaeletronicosoficialpy/3741001057532239414,"Story do Instagram",,Total,4465,3660,39,4,57,4,4200,,,
18091704010823454,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Venham passar um sábado incrível aqui na Mega Eletrônicos! Sabadouu 🥳 @megaelectronicosparaguay",21,"10/11/2025 04:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3740999282586616604,"Story do Instagram",,Total,6923,5539,42,2,21,2,4532,,,
18092462533652382,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Quem aí quer ganhar um iPhone 17? 🔥",11,"10/10/2025 11:34",https://www.instagram.com/stories/megaeletronicosoficialpy/3740490867200311970,"Story do Instagram",,Total,4729,3776,59,0,134,9,4305,2,,
18084412000970376,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X5 Power  U$ 9.90 - R$ 54.45 Valores sujeitos a alterações",9,"10/10/2025 05:57",https://www.instagram.com/stories/megaeletronicosoficialpy/3740321286582253886,"Story do Instagram",,Total,3987,3521,22,1,18,1,3755,,,
18137611381449870,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X10  U$ 15.90 - R$ 87.45  Valores sujeitos a alterações",7,"10/10/2025 05:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3740320360219883586,"Story do Instagram",,Total,4074,3607,16,3,1,3,3767,,,
17901561360143334,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X5 Play  U$ 8.90 - R$ 48.95 Valores sujeitos a alterações",6,"10/10/2025 05:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3740316868084324284,"Story do Instagram",,Total,4266,3745,21,4,12,0,3925,1,,
18067753181361628,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de ouvido sem fio Audisat X1 PRO U$ 4.99 - R$ 27.45 Valores sujeitos a alterações",10,"10/10/2025 05:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3740315296084381544,"Story do Instagram",,Total,4434,3907,25,7,4,2,4009,,,
18079276888864576,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,13,"10/10/2025 05:42",https://www.instagram.com/stories/megaeletronicosoficialpy/3740313392465926473,"Story do Instagram",,Total,4946,4382,30,1,32,0,4426,1,,
18357787381095554,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Vem pra mega! 🔥",8,"10/09/2025 05:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3739580421257626053,"Story do Instagram",,Total,4848,4046,30,2,44,5,4443,3,,
18098977774733863,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Caixa de Som Aiwa Flame Line AWPOK100D U$ 159.90 - R$ 871.45 Valores sujeitos a alterações",16,"10/09/2025 05:22",https://www.instagram.com/stories/megaeletronicosoficialpy/3739578855733717853,"Story do Instagram",,Total,5021,4211,31,7,5,1,4593,,,
18085184006308048,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Aiwa AWS544BT U$ 99.90 - R$ 544.46 Valores sujeitos a alterações",11,"10/09/2025 05:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3739575990654929041,"Story do Instagram",,Total,5173,4340,25,17,2,2,4574,,,
18114487771543638,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Aiwa AWS600BT U$ 37.90 - R$ 206.56 Valores sujeitos a alterações",13,"10/09/2025 05:13",https://www.instagram.com/stories/megaeletronicosoficialpy/3739574267819424568,"Story do Instagram",,Total,5337,4443,27,21,2,4,4654,2,,
18114048766555934,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,13,"10/09/2025 05:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3739571287833557560,"Story do Instagram",,Total,5637,4827,38,2,19,3,5012,2,,
18079406801001444,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,30,"10/08/2025 12:15",https://www.instagram.com/stories/megaeletronicosoficialpy/3739062024468008422,"Story do Instagram",,Total,4099,3538,20,2,24,2,3830,,13,
18112803982554513,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,24,"10/08/2025 12:15",https://www.instagram.com/stories/megaeletronicosoficialpy/3739061928913383043,"Story do Instagram",,Total,4161,3630,17,12,10,1,3858,1,10,
18019598177766332,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/25/2025 05:13",https://www.instagram.com/stories/megaeletronicosoficialpy/3729427319737120096,"Story do Instagram",,Total,6808,6028,39,2,25,2,5786,2,5
18087955792915432,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Xiaomi Smart Band 10  U$ 33.50 - R$ 183.25 Valores sujeitos a alterações",8,"10/08/2025 10:34",https://www.instagram.com/stories/megaeletronicosoficialpy/3739011014282253932,"Story do Instagram",,Total,4426,3690,18,5,5,0,3980,,
18054977675553310,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Xiaomi Outdoor  U$ 33.50 - R$ 183.25 Valores sujeitos a alterações",8,"10/08/2025 10:27",https://www.instagram.com/stories/megaeletronicosoficialpy/3739007609849631324,"Story do Instagram",,Total,4331,3720,18,5,1,0,3804,1,
18080257538012373,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,8,"10/08/2025 10:26",https://www.instagram.com/stories/megaeletronicosoficialpy/3739006829331604020,"Story do Instagram",,Total,4464,3867,29,0,6,1,3787,,
18537419089021524,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de ouvido sem fio Black Shark T24  U$ 11.00 - R$ 59.95 Valores sujeitos a alterações",10,"10/08/2025 06:44",https://www.instagram.com/stories/megaeletronicosoficialpy/3738895257321953981,"Story do Instagram",,Total,4662,4039,20,5,10,2,4229,,
18089363257857091,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de ouvido sem fio Black Shark T13  U$ 17.50 - R$ 95.38 Valores sujeitos a alterações",13,"10/08/2025 06:33",https://www.instagram.com/stories/megaeletronicosoficialpy/3738889650435074996,"Story do Instagram",,Total,4803,4188,23,2,5,2,4353,1,
18091223962894618,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de ouvido sem fio Black Shark T11  U$ 19.00 - R$ 103.55 U$ 19.00 - R$ 103.55 Valores sujeitos a alterações",19,"10/08/2025 06:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3738887906267363837,"Story do Instagram",,Total,5005,4259,28,5,5,0,4507,1,
18069055595261719,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de ouvido sem fio Black Shark Rokas 3  U$ 29.00 - R$ 158.05 Valores sujeitos a alterações",22,"10/08/2025 06:28",https://www.instagram.com/stories/megaeletronicosoficialpy/3738887032014963606,"Story do Instagram",,Total,5097,4451,28,6,3,2,4549,1,
18113513317546672,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Quem aí tá querendo um fone novo? 👀",13,"10/08/2025 06:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3738881291279519885,"Story do Instagram",,Total,5596,4983,30,6,39,1,4977,,
17987904371894061,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Vem pra mega! 🤩",22,"10/07/2025 07:41",https://www.instagram.com/stories/megaeletronicosoficialpy/3738199355724495509,"Story do Instagram",,Total,5968,5153,36,0,190,3,5667,1,
18530152909017976,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Quem ai quer ganhar um iPhone 17? 🤯",15,"10/07/2025 07:27",https://www.instagram.com/stories/megaeletronicosoficialpy/3738192371126213034,"Story do Instagram",,Total,5919,5139,51,6,66,8,5400,,
18058500077402050,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/07/2025 06:09",https://www.instagram.com/stories/megaeletronicosoficialpy/3738153073400174121,"Story do Instagram",,Total,6348,5427,27,1,15,5,6030,,
18538243996010352,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Apple iPhone Air 256GB  O iPhone mais fino que vocês já viram 🤯",26,"10/07/2025 06:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3738152018558126969,"Story do Instagram",,Total,6479,5550,36,5,7,1,6030,,
17866677171464875,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Apple iPhone 17 256GB  Gostaram dessa cor? 💚",19,"10/07/2025 06:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3738149879932852576,"Story do Instagram",,Total,6832,5662,43,12,15,8,6087,,
18070818962467695,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Apple iPhone 17 Pro Max 256GB  Design bem diferente né?",13,"10/07/2025 05:57",https://www.instagram.com/stories/megaeletronicosoficialpy/3738146937033027481,"Story do Instagram",,Total,6785,5793,46,11,9,18,5647,,
17856379395537903,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Atentos aos próximos stories 👉🏻",11,"10/07/2025 05:53",https://www.instagram.com/stories/megaeletronicosoficialpy/3738145017442704237,"Story do Instagram",,Total,6904,6118,50,1,14,4,6124,1,
17861195730501093,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,49,"10/06/2025 16:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3737737429290914314,"Story do Instagram",,Total,6201,5343,31,7,44,4,5774,1,
18060819218606810,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Estamos localizados na
R. Monseñor Rodríguez esquina, Cd. del Este 10013
 a 350 metros da Fronteira com Foz de Iguaçu - Br",0,"10/06/2025 11:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3737592621893255335,"Story do Instagram",,Total,7391,6177,20,2,21,1,6864,1,6
18054618545257130,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Lunes a Viernes:
De 06:30hs a 16:30hs.

Sábados:
De 06:00hs a 15:00hs. ⏰ ⏰",0,"10/06/2025 11:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3737587006701687482,"Story do Instagram",,Total,7696,6523,23,2,16,0,7036,,
17875321977333325,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O cliente deve estar presente no local na hora da compra e pagamento 🤔 💡 ‼️",0,"10/06/2025 07:37",https://www.instagram.com/stories/megaeletronicosoficialpy/3737472282663957384,"Story do Instagram",,Total,8581,6738,18,0,21,4,7973,1,
17985407225902625,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Pagamento com cartões (Mastercard, Visa e Diners – bandeira internacional):
• Débito 
• Credito 
• Parcelado: Ate 12 vezes
 Também trabalhamos com Pix",0,"10/06/2025 07:30",https://www.instagram.com/stories/megaeletronicosoficialpy/3737468814544943989,"Story do Instagram",,Total,9265,6996,26,41,15,21,8544,2,
17945433755917277,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Infelizmente, não realizamos envios para outros países. Esperamos por você aqui na nossa loja! 📍",0,"10/06/2025 07:08",https://www.instagram.com/stories/megaeletronicosoficialpy/3737457590528756133,"Story do Instagram",,Total,9179,7357,21,0,25,1,8465,,19
18056086508230640,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,10,"10/06/2025 04:34",https://www.instagram.com/stories/megaeletronicosoficialpy/3737380439209352655,"Story do Instagram",,Total,7868,6889,34,1,46,2,7191,2,
18176167162352929,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/05/2025 09:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3736808402573142483,"Story do Instagram",,Total,6661,5891,21,2,21,1,6142,,14
17910036339240537,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/05/2025 08:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3736784414618761643,"Story do Instagram",,Total,6325,5772,20,0,9,1,5986,,10
18104177449719718,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/05/2025 07:49",https://www.instagram.com/stories/megaeletronicosoficialpy/3736753897408106882,"Story do Instagram",,Total,6536,5918,21,1,8,0,6333,,8
18534395329002817,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"10/05/2025 07:41",https://www.instagram.com/stories/megaeletronicosoficialpy/3736750062069420381,"Story do Instagram",,Total,10514,8932,37,1,25,3,6897,2,
18148171681409565,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/04/2025 08:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3736035813454074742,"Story do Instagram",,Total,5122,4622,25,1,20,1,4953,1,2
17860017432509834,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,16,"10/04/2025 06:21",https://www.instagram.com/stories/megaeletronicosoficialpy/3735984598762479885,"Story do Instagram",,Total,6694,5954,24,3,10,0,4742,,
17872723446431018,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,15,"10/04/2025 05:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3735973757602309558,"Story do Instagram",,Total,6396,5710,23,1,6,2,4809,,
18008128205801228,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,13,"10/04/2025 05:58",https://www.instagram.com/stories/megaeletronicosoficialpy/3735973250351616754,"Story do Instagram",,Total,6667,5847,19,0,4,2,4939,,
18088557307869536,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X10  U$ 15.90 - R$ 86.81 Valores sujeitos a alterações",9,"10/04/2025 05:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3735963307695246051,"Story do Instagram",,Total,5557,4754,28,0,6,3,5228,,
