"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,"Visitas ao perfil",Respostas,"Toques em figurinhas",Navegação,"Cliques no link"
18056712029463355,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Notebook Audisat X99 U$ 229.00-R$ 1,236.60 Valor sujeito a alteração",18,"03/19/2026 05:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3856286251444407249,"Story do Instagram",,Total,5783,4949,17,23,1,35,2,,5381,39
17866166106599386,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Smart TV QLED 32"" Audisat AD-32Q U$ 95.00-R$ 513.00 Valor sujeito a alteração",17,"03/19/2026 05:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3856284555058186277,"Story do Instagram",,Total,5785,5076,13,11,,7,0,,5375,13
18125679343599079,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Localizador Audisat Smart Tag Pack 4 U$ 14.90-R$ 80.46 Valor sujeito a alteração",21,"03/19/2026 05:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3856282124198958104,"Story do Instagram",,Total,5882,5163,24,25,3,13,2,,5284,18
18096116749955760,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Audisat X1 Pro U$ 4.50-R$ 24.30 Valor sujeito a alteração",22,"03/19/2026 05:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3856279209342265490,"Story do Instagram",,Total,5835,5229,23,8,,3,1,,5555,17
17866863063599065,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Audisat X5 Play 10 watts U$ 5.00-R$ 27.00 Valor sujeito a alteração",25,"03/19/2026 05:41",https://www.instagram.com/stories/megaeletronicosoficialpy/3856277517578121080,"Story do Instagram",,Total,5893,5280,18,9,,2,1,,5689,3
17951330919107367,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Audisat X5 Power 10 watts U$ 6.50-R$ 35.10 Valor sujeito a alteração",13,"03/19/2026 05:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3856275764568722852,"Story do Instagram",,Total,6125,5373,23,4,,5,1,,5839,3
17931796002219217,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Audisat X10 20 watts U$ 11.00-R$ 59.40 Valor sujeito a alteração",26,"03/19/2026 05:35",https://www.instagram.com/stories/megaeletronicosoficialpy/3856274400019027444,"Story do Instagram",,Total,6387,5477,22,10,,4,0,,6054,13
18097062523998665,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 139.90-R$ 755.46 Valor sujeito a alteração  Audisat X300 Boombox 3.000 watts",24,"03/19/2026 05:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3856272804606452315,"Story do Instagram",,Total,6484,5636,23,10,1,8,3,,6045,14
17861571918543311,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Quer conhecer os produtos da Audisat? Vem comigo 👉",19,"03/19/2026 05:28",https://www.instagram.com/stories/megaeletronicosoficialpy/3856270911457031865,"Story do Instagram",,Total,6881,6039,37,2,5,54,5,,6201,
18000188366914048,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Apple iPhone 16e U$ 545.00-R$ 2,915.75 Valor sujeito a alteração",12,"03/18/2026 06:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3855567516970595589,"Story do Instagram",,Total,6768,5377,19,24,5,58,10,,6226,29
18102288083297787,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","iPhone 17 Pro U$ 1,255.00-R$ 6,714.25 Valor sujeito a alteração",14,"03/18/2026 06:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3855565784135854464,"Story do Instagram",,Total,6864,5585,21,49,1,16,5,,5882,55
18054337592501748,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",💻🥰,20,"03/18/2026 05:57",https://www.instagram.com/stories/megaeletronicosoficialpy/3855560298716061598,"Story do Instagram",,Total,6554,5571,16,1,,3,1,,6460,
18083332070345845,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Apple MacBook Neo U$ 799.00-R$ 4,258.67 Valor sujeito a alteração",39,"03/18/2026 05:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3855559750679876779,"Story do Instagram",,Total,6871,5647,29,89,1,9,2,,6386,95
18097172497821979,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/18/2026 05:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3855555654405162946,"Story do Instagram",,Total,6655,5730,22,0,3,7,0,,6550,
18055657931470768,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Corres incríveis 🥰",19,"03/18/2026 05:46",https://www.instagram.com/stories/megaeletronicosoficialpy/3855554891108963093,"Story do Instagram",,Total,7328,5867,17,4,,8,1,,6908,
18055704113468917,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","IPHONE 17E ESIM U$ 640.00-R$ 3,411.20 Valor sujeito a alteração",29,"03/18/2026 05:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3855554445455725890,"Story do Instagram",,Total,7857,6072,28,81,,12,2,,7084,47
18085067711205990,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Chegou o novo lançamento da Apple aqui 😍😍",20,"03/18/2026 05:34",https://www.instagram.com/stories/megaeletronicosoficialpy/3855548869665478569,"Story do Instagram",,Total,7761,6499,38,9,7,54,8,,6788,
18074928620425573,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/17/2026 10:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3854968313139506909,"Story do Instagram",,Total,5796,5224,9,0,,46,0,21,5578,
18096858047513483,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/17/2026 10:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3854968209624137098,"Story do Instagram",,Total,5752,5321,11,1,,2,0,8,5580,
17999650532739125,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/17/2026 10:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3854968113633256427,"Story do Instagram",,Total,5965,5448,12,3,2,8,0,18,5803,
17870234589579945,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/17/2026 10:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3854967920972115943,"Story do Instagram",,Total,6312,5635,16,7,1,11,0,10,6036,
18099335530954151,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,19,"03/17/2026 06:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3854847212686236729,"Story do Instagram",,Total,6786,5684,18,11,1,40,3,,6251,
17938548417018219,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,12,"03/17/2026 06:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3854845333159929635,"Story do Instagram",,Total,6743,5802,14,3,,15,2,,5541,
18024708002631950,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,32,"03/17/2026 06:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3854842672402517185,"Story do Instagram",,Total,6800,5947,24,11,1,1,1,,6383,
18354367963229370,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,19,"03/17/2026 06:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3854840864162555250,"Story do Instagram",,Total,6971,6024,15,17,,5,2,,6417,
18022311545637695,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/17/2026 06:04",https://www.instagram.com/stories/megaeletronicosoficialpy/3854839332847307764,"Story do Instagram",,Total,7330,6162,18,4,1,10,0,,6597,
18100861891930270,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,18,"03/17/2026 06:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3854838826787787732,"Story do Instagram",,Total,7676,6413,34,25,,8,7,,6564,
17915937972335790,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,34,"03/17/2026 06:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3854838316206784214,"Story do Instagram",,Total,8114,6585,35,21,1,7,7,,7176,
18015188546665957,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,25,"03/17/2026 06:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3854837397989722760,"Story do Instagram",,Total,8225,6703,29,33,,17,5,,6840,
18097598366479813,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/17/2026 05:17",https://www.instagram.com/stories/megaeletronicosoficialpy/3854815465756020446,"Story do Instagram",,Total,8232,7145,31,4,3,38,3,16,7425,
17944599579129720,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,9,"03/16/2026 07:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3854168210887778985,"Story do Instagram",,Total,6315,5440,14,1,1,69,3,3,6053,
18194855623344071,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/16/2026 07:40",https://www.instagram.com/stories/megaeletronicosoficialpy/3854163036567880473,"Story do Instagram",,Total,6523,5681,18,0,2,20,0,28,6080,
18109213969695953,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,24,"03/16/2026 06:12",https://www.instagram.com/stories/megaeletronicosoficialpy/3854118350427897522,"Story do Instagram",,Total,6634,5742,13,6,,32,1,,6323,
18068436116282034,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Garmin Vivoactive 5 U$ 199.90-R$ 1,077.46 Valor sujeito a alteração",18,"03/16/2026 06:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3854116008118813351,"Story do Instagram",,Total,6777,5900,8,24,1,12,0,,6386,23
18099366614478085,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Satellite U$ 6.90-R$ 37.19 Valor sujeito a alteração",17,"03/16/2026 06:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3854113697124437033,"Story do Instagram",,Total,6816,6014,9,9,,8,1,,6485,15
17912269233349112,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Xiaomi Soundbar Pro U$ 67.90-R$ 365.98 Valor sujeito a alteração",25,"03/16/2026 05:57",https://www.instagram.com/stories/megaeletronicosoficialpy/3854110951549816376,"Story do Instagram",,Total,7661,6595,13,20,1,11,1,,6673,21
18069154433257474,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Smart Monitor Curvo Samsung U$ 1,190.00-R$ 6,414.10 Valor sujeito a alteração",18,"03/16/2026 05:52",https://www.instagram.com/stories/megaeletronicosoficialpy/3854108439572765398,"Story do Instagram",,Total,7765,6745,10,2,,4,1,,6848,6
18172439098396149,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Microfone Sem Fio Boya Boyalink 3 U$ 89.90-R$ 484.56 Valor sujeito a alteração",23,"03/16/2026 05:49",https://www.instagram.com/stories/megaeletronicosoficialpy/3854107053086860656,"Story do Instagram",,Total,8286,6975,10,4,,5,1,,7217,9
18104469088697457,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 319.90-R$ 1,724.26 iPhone XS Max de  256GB Valor sujeito a alteração",37,"03/16/2026 05:46",https://www.instagram.com/stories/megaeletronicosoficialpy/3854105376254421244,"Story do Instagram",,Total,8678,7301,17,15,2,16,2,,7074,62
17960125085945350,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bom dia amores ✨ Atenção 🚨⚠️",22,"03/16/2026 04:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3854071942115049462,"Story do Instagram",,Total,9563,8227,44,10,4,67,8,,7683,
18257721919293742,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",🔥🔥,26,"03/14/2026 08:49",https://www.instagram.com/stories/megaeletronicosoficialpy/3852748136608036252,"Story do Instagram",,Total,4644,4157,9,2,1,26,0,,4443,
17851879179686745,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Roleta da sorte QCY🤩",25,"03/14/2026 07:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3852703232037086236,"Story do Instagram",,Total,6068,5454,12,2,,18,0,,4223,
18100596161304060,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Vamos tentar a sorte 🍀🤩",23,"03/14/2026 06:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3852666059992672330,"Story do Instagram",,Total,4422,3913,17,2,,12,0,,4209,
18192802654359990,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/14/2026 05:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3852660216253474999,"Story do Instagram",,Total,4491,3934,6,1,,4,0,4,3948,
18316929133264032,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/14/2026 05:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3852660176290151694,"Story do Instagram",,Total,4627,3975,11,1,,2,0,,4442,
18332591686216622,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Al Wataniah Experiência única de frescor e elegância ✨",10,"03/14/2026 05:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3852657042624970384,"Story do Instagram",,Total,6415,5614,24,5,,5,3,,4327,
18115859878570694,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","QCY Heroad V200 com USB para PC U$ 33.00-R$ 179.85 Valor sujeito a alteração",17,"03/14/2026 05:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3852647424054100056,"Story do Instagram",,Total,4523,4097,12,0,1,4,0,,4407,1
18169120588401067,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","QCY Heroad V200 Branco Cinza U$ 36.00-R$ 196.20 Valor sujeito a alteração",39,"03/14/2026 05:22",https://www.instagram.com/stories/megaeletronicosoficialpy/3852643765186528885,"Story do Instagram",,Total,4749,4196,13,3,1,6,0,,4588,10
17906155479369053,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Headset Gaming QCY Heroad V200 com USB U$ 28.00-R$ 151.20 Valor sujeito a alteração",24,"03/14/2026 05:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3852640935306398166,"Story do Instagram",,Total,4895,4340,13,7,1,2,0,,4695,3
18080878679057599,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bom dia com evento da QCY ❤️🤩",18,"03/14/2026 05:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3852636435447374904,"Story do Instagram",,Total,5416,4704,28,0,,23,3,,4912,
18578183089037052,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🌸Tradição em forma de dança🌸",41,"03/13/2026 08:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3852025921734306309,"Story do Instagram",,Total,5369,4460,18,2,,41,2,,5142,
18103781539692453,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/13/2026 07:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3851992030558370491,"Story do Instagram",,Total,5848,5086,21,11,1,23,2,1,5392,
18076128293126463,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,21,"03/13/2026 07:44",https://www.instagram.com/stories/megaeletronicosoficialpy/3851990392380711590,"Story do Instagram",,Total,5793,5232,17,3,,14,1,,5289,
17854400880681264,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🌸🌸🌸 Esse perfume é simplesmente apaixonante💖",24,"03/13/2026 05:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3851925977258127299,"Story do Instagram",,Total,6030,5446,24,6,,11,2,,5614,
18059339606682751,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","💖 Delilah da Al Wataniah
Um perfume inesquecível Lançamento 👀🌸",14,"03/13/2026 05:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3851920673527116138,"Story do Instagram",,Total,6555,5835,29,16,,17,1,,5955,
18093130403121681,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,41,"03/12/2026 15:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3851493206932944229,"Story do Instagram",,Total,6936,5570,36,39,1,74,7,,6395,
18097152334996833,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","👉 Ficou com alguma dúvida? 
Me chama na DM que eu te ajudo",20,"03/12/2026 05:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3851208767271161513,"Story do Instagram",,Total,5766,4704,36,0,4,51,32,,5587,
18129379501536781,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi Redmi 15C U$ 99.00-R$ 523.71 Valor sujeito a alteração",21,"03/12/2026 05:42",https://www.instagram.com/stories/megaeletronicosoficialpy/3851204568563122967,"Story do Instagram",,Total,6096,4880,20,13,1,15,3,,5502,8
18119139607627024,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi Redmi Note 15 U$ 159.00-R$ 841.11 Valor sujeito a alteração",23,"03/12/2026 05:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3851202931173963059,"Story do Instagram",,Total,6344,5216,24,28,,16,2,,5595,17
18068334770644009,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi Redmi A5 U$ 93.00-R$ 491.97 Valor sujeito a alteração",17,"03/12/2026 05:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3851201194581145632,"Story do Instagram",,Total,6379,5302,17,17,1,6,1,,5530,6
18313463731252882,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Se você está pensando em trocar de celular…
espera aí que nos próximos stories vou mostrar alguns Xiaomi📱✨",11,"03/12/2026 05:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3851198636080840876,"Story do Instagram",,Total,6364,5343,32,3,4,21,2,,5614,
18097591240943638,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,56,"03/11/2026 17:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3850830771838362738,"Story do Instagram",,Total,6724,5413,36,12,3,46,3,,6103,
18096133870959690,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/11/2026 11:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3850642013922905916,"Story do Instagram",,Total,5902,4848,26,13,2,37,2,16,5537,
18091014767328385,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/11/2026 11:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3850641926865929950,"Story do Instagram",,Total,6064,5155,23,3,1,15,2,9,5621,
18092097101121704,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/11/2026 11:04",https://www.instagram.com/stories/megaeletronicosoficialpy/3850641672984718766,"Story do Instagram",,Total,6358,5381,25,10,1,20,3,11,5721,
18389574892155548,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Pausa pra música 😅🤣 @megaelectronicosparaguay",14,"03/11/2026 06:42",https://www.instagram.com/stories/megaeletronicosoficialpy/3850509701189010227,"Story do Instagram",,Total,7947,6395,26,2,1,25,4,,5791,
18123395590510877,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/11/2026 06:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3850504250212829256,"Story do Instagram",,Total,6788,5484,20,8,1,12,7,,5938,
18341638066212367,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$1.390,00-R$7.353 Valor sujeito a alteração  iPhone 17 pro Max 256 GB",32,"03/11/2026 06:30",https://www.instagram.com/stories/megaeletronicosoficialpy/3850503776533347983,"Story do Instagram",,Total,7025,5579,24,52,,10,7,,6439,
18079152188378927,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,21,"03/11/2026 06:18",https://www.instagram.com/stories/megaeletronicosoficialpy/3850497909809307363,"Story do Instagram",,Total,6942,5614,26,11,,12,3,,6197,
18152987293453735,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,30,"03/11/2026 06:17",https://www.instagram.com/stories/megaeletronicosoficialpy/3850497190368707963,"Story do Instagram",,Total,6899,5721,22,5,2,6,4,,6529,
18058392503422914,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,31,"03/11/2026 06:15",https://www.instagram.com/stories/megaeletronicosoficialpy/3850496120133353749,"Story do Instagram",,Total,7241,5840,25,17,,10,5,,6506,
18043714751754362,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,36,"03/11/2026 06:13",https://www.instagram.com/stories/megaeletronicosoficialpy/3850495447887058601,"Story do Instagram",,Total,7270,5999,25,7,,13,3,,6748,
17984343014953446,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/11/2026 04:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3850451840446596785,"Story do Instagram",,Total,7426,6210,41,2,1,46,9,24,6808,
18145346569480696,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/10/2026 11:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3849936266255739987,"Story do Instagram",,Total,6862,5592,26,2,2,41,4,,6652,
18075097346561172,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/10/2026 09:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3849873514644463974,"Story do Instagram",,Total,6720,5680,26,22,2,24,0,26,6364,
18085987205225974,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Perfume Feel Bakkara Extrait de Parfum 100 ml U$ 6.90-R$ 36.50 Valor sujeito a alteração",15,"03/10/2026 07:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3849804188008400387,"Story do Instagram",,Total,6977,6143,20,10,,25,1,,6620,
18098537519479514,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Perfume Unisex Feel Aventos Extrait de Parfum 100 ml U$ 6.90-R$ 36.50 Valor sujeito a alteração",28,"03/10/2026 07:18",https://www.instagram.com/stories/megaeletronicosoficialpy/3849803069093959225,"Story do Instagram",,Total,7003,6215,30,11,,8,1,,6669,
18043297763729744,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Vocês pediram e a gente ouviu! 👀 
A promoção de perfumes foi estendida por mais uma semana. Aproveitem!",31,"03/10/2026 07:12",https://www.instagram.com/stories/megaeletronicosoficialpy/3849800133945169965,"Story do Instagram",,Total,7097,6356,32,3,2,8,3,,6810,
18197552659350838,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi POCO X8 Pro Max NFC U$ 485.00-R$ 2,565.65 Valor sujeito alteração",27,"03/10/2026 07:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3849796357175708954,"Story do Instagram",,Total,7547,6506,28,8,1,4,2,,7224,
17880077349499683,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi POCO X8 Pro Max NFC U$ 440.00-R$ 2,327.60 Valor sujeito a alteração",29,"03/10/2026 07:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3849794955791635035,"Story do Instagram",,Total,7905,6612,38,19,1,5,4,,7443,
17849356437658511,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi POCO X8 Pro NFC U$ 340.00-R$ 1,798.60 Valor sujeito a alteração",33,"03/10/2026 06:57",https://www.instagram.com/stories/megaeletronicosoficialpy/3849792646516917113,"Story do Instagram",,Total,8112,6781,45,42,,9,7,,7426,
17857526754572534,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🔥🫣🔥 Bora conhecer o novo lançamento da Xiaomi ?",34,"03/10/2026 06:53",https://www.instagram.com/stories/megaeletronicosoficialpy/3849790658710463699,"Story do Instagram",,Total,10560,8821,41,2,2,16,4,,7239,
18000335165907272,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/10/2026 06:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3849786634938420846,"Story do Instagram",,Total,8755,7768,42,2,3,45,2,11,7680,
18423773179141132,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Monitor Xiaomi A27Ui P27UCB-RAGL de 27"" U$ 199.90-R$ 1,079.46 Valor sujeito a alteração",26,"03/09/2026 07:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3849069418853252722,"Story do Instagram",,Total,5817,5118,12,1,1,60,3,,5574,
17973260132848762,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Smart TV LED 75"" Samsung Crystal U$ 629.90-R$ 3,401.46 Valor sujeito a alteração",23,"03/09/2026 06:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3849058078218608446,"Story do Instagram",,Total,5872,5241,13,7,1,18,3,,5568,
18061089083354905,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Smart Monitor Curvo Samsung de 55"" U$ 1,190.00-R$ 6,426.00 Valor sujeito a alteração",28,"03/09/2026 06:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3849054929881733325,"Story do Instagram",,Total,5952,5330,18,6,1,12,3,,5692,
